Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Other,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
38,827,1,4,724,2,33,4,4,8,19383,0,13,3,3,0,10,4,2,9,7,1,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.1111111111111111,0.9,1.0650537015178778,-0.7124078477458629,-0.795982064430259,0
27,608,1,2,725,3,68,3,1,8,6009,1,11,3,4,0,9,3,3,9,7,0,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.0,1.0,0.3979767728492013,-1.4320816122303266,-1.3039890437899304,0
32,1018,3,2,727,3,39,3,4,9,19373,3,15,3,4,0,10,6,3,7,7,7,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1.0,0.7,1.5787497848173984,-0.7753039795038065,-0.6756363061831561,0
47,703,14,4,728,4,42,3,1,6,11825,2,12,3,4,0,20,2,3,7,7,1,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.14285714285714285,0.35,1.1956431276752586,1.3554057427639354,-0.9043467634848524,0
40,580,5,4,729,4,48,2,1,9,23772,5,21,4,3,1,20,2,3,18,13,1,12,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.05555555555555555,0.9,3.5321843147351815,0.03207539671210744,2.772876672431029,0
53,970,7,3,730,3,59,4,3,10,13514,3,19,3,3,0,32,3,3,5,1,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.2,0.15625,0.9085849750522601,3.283331127755952,0.5271774783467772,0
41,427,10,4,731,2,73,2,4,10,8861,3,15,3,2,3,23,2,2,21,6,12,6,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.5714285714285714,0.9130434782608695,4.034339981749656,-0.02750380178797434,-0.18563686970100082,0
60,1179,16,4,732,1,84,3,1,6,11924,8,14,3,4,0,10,1,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1.0,0.2,-0.052715698640063764,3.4269383498942703,-0.44110923413175823,0
27,294,10,2,733,4,32,3,1,8,4809,1,21,4,3,2,9,4,2,9,7,1,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.1111111111111111,1.0,0.5806556893466353,-1.8566497389154237,2.6220631286716323,0
41,314,1,3,734,4,59,2,3,10,19562,1,12,3,2,1,22,3,3,22,7,2,10,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.09090909090909091,1.0,3.242557154809224,-0.5596533591181044,-0.9020044611049793,0
50,316,8,4,738,4,54,3,2,4,9983,7,15,3,4,1,4,2,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,0.5,-0.6723569813161636,1.628690421322201,-0.6011337575262754,0
28,654,1,2,741,1,67,1,2,1,3872,7,13,3,4,0,10,4,3,7,7,3,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.42857142857142855,0.7,-0.09119053121142977,-0.6789750632581425,-0.7468678525922242,1
36,427,8,3,742,1,63,4,1,9,20335,9,14,3,1,1,10,2,3,8,7,0,5,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.8,0.5057833402908825,1.2317234735926381,-0.37639780123367184,0
38,168,1,3,743,3,81,3,3,8,15397,4,14,3,4,0,10,4,4,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.0,0.1,-1.6934776849685345,2.1204063693370196,-0.6825960240049411,0
44,381,24,3,744,1,49,1,3,4,2104,2,14,3,3,0,9,5,3,5,2,1,4,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.2,0.5555555555555556,-0.6946035275172732,0.08258510935805882,-0.24433704805005338,0
47,217,3,3,746,4,49,3,3,9,10225,9,12,3,4,2,28,2,2,22,2,11,13,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.5,0.7857142857142857,4.512028140852395,1.457069887936651,-1.0623065441419621,0
30,501,27,5,747,3,99,3,4,6,25275,7,23,4,4,1,10,2,2,8,7,7,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.875,0.8,1.4841197418114809,0.029208940189491522,3.011215044875099,0
29,1396,10,3,749,3,99,3,3,2,2755,1,11,3,3,0,1,6,3,1,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.0,1.0,-2.7605291655375654,-1.3118748196877188,-1.216907984971191,0
42,933,19,3,752,3,57,4,3,3,20366,6,12,3,4,0,7,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0,0.2857142857142857,-1.0480562875374229,1.460556681108883,-1.083101897101316,1
43,775,15,3,754,4,47,2,4,7,23683,3,18,3,3,1,7,5,3,2,2,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1.0,0.2857142857142857,-0.5996093560708917,0.9994611697199302,0.13939027002139495,0
34,970,8,2,757,2,96,3,3,7,7360,3,11,3,4,0,10,2,3,5,1,4,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.8,0.5,-0.33555407516058494,0.3794123300859635,-1.2489596544861155,0
23,650,9,1,758,2,37,3,1,2,4344,1,14,3,4,1,5,2,4,4,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,0.8,-2.039600352414826,-1.6580308086496764,-0.6263857119322545,0
39,141,3,3,760,3,44,4,2,7,18767,9,15,3,3,1,12,3,1,8,3,3,6,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.375,0.6666666666666666,0.5490559189516591,1.3953065335120878,-0.5033065088317595,0
56,832,9,3,762,3,81,3,4,9,20420,7,11,3,3,0,30,1,2,10,7,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1,0.3333333333333333,1.643008675071656,3.566881701618031,-0.8504964450178669,0
40,804,2,1,763,4,86,2,4,2,22929,0,20,4,4,0,5,2,2,4,2,2,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.5,0.8,-1.290443230974437,-1.2912489859089342,2.350497249727091,0
27,975,7,3,764,4,55,2,1,7,23398,8,19,3,1,0,9,2,1,7,6,0,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,0.7777777777777778,-0.05455572395907413,0.3451283057600544,0.5252743871091243,0
29,1090,10,3,766,4,83,3,2,1,17967,1,14,3,4,2,2,2,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,1.0,-1.5718657758463594,-1.5793721202337228,-0.8752986908868904,0
53,346,6,3,769,4,86,3,4,2,10919,2,17,3,4,0,19,4,3,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1.0,0.10526315789473684,-0.42876743240273396,1.7038789722390923,-0.17122069333067386,0
35,1225,2,4,771,4,61,3,1,6,4761,2,11,3,1,1,16,2,4,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0625,-1.6307943967789738,1.9454953679184523,-1.0112427208059704,0
32,430,24,4,772,1,80,3,4,6,21146,1,15,3,4,2,10,2,3,10,8,4,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.4,1.0,1.3290552978592496,-1.2298004758070997,-0.2660594702230742,0
38,268,2,5,773,4,92,3,3,3,20471,6,13,3,2,1,6,0,1,1,0,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.16666666666666666,-2.187956972440886,2.256291385485432,-0.7043220231681401,0
34,167,8,5,775,2,32,3,1,6,4187,3,14,3,3,1,7,3,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,0.0,-2.0811932485199582,1.898187088451641,-0.5051767461311362,0
52,621,3,4,776,3,31,2,1,10,10084,1,11,3,1,0,34,3,4,34,6,1,16,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.029411764705882353,1.0,5.491938759504829,0.04848229660374251,-0.9009048363619595,0
33,527,1,4,780,4,63,3,4,2,5207,1,13,3,3,0,10,2,2,10,9,7,8,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.7,1.0,1.5090266621352164,-1.982562107044307,-0.9989616654514676,1
25,883,26,1,781,3,32,3,4,7,22807,1,23,4,2,0,6,5,2,6,5,1,4,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.16666666666666666,1.0,-0.6508280293831448,-2.082730819239422,3.192317265472027,0
45,954,2,2,783,2,46,1,3,7,12388,0,13,3,1,0,9,3,3,8,7,3,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.375,0.8888888888888888,0.4284818553109086,-0.8057139629915846,-0.5327280222554697,0
23,310,10,1,784,1,79,4,3,4,19630,1,18,3,4,0,2,3,3,2,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,1.0,-2.2423409028604424,-1.7671974874519694,0.061640972484463444,0
47,719,27,2,785,2,77,4,3,7,10339,4,12,3,4,0,8,2,3,5,4,1,3,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.2,0.625,-0.240542456971185,0.9083268012658181,-0.8138547412480063,1
34,304,2,3,786,4,60,3,4,7,18686,1,22,4,3,0,6,5,3,6,5,1,4,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.16666666666666666,1.0,-0.2599803055569509,-1.2812347132335264,2.6809373580712474,0
55,725,2,3,787,4,78,3,1,10,21199,5,13,3,4,1,24,2,3,5,2,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.2,0.20833333333333334,0.8984906323144689,3.4318392182923163,-0.7526160951546343,1
36,1434,8,4,789,1,76,2,1,8,14229,1,15,3,2,0,10,1,3,10,7,0,9,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.0,1.0,1.0860618447054282,-0.664545501341592,-0.09378449919551816,0
52,715,19,4,791,4,41,3,4,5,26589,0,18,3,1,1,5,3,3,4,3,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.25,0.8,-0.5656730284589897,0.04125552913898067,0.3571493315971332,0
26,575,1,2,792,1,71,1,4,5,5288,3,14,3,1,1,5,2,3,2,2,2,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.4,-1.6531753118383457,-0.31562287554321883,-0.4309090772463511,0
29,657,27,3,793,2,66,3,3,5,25549,4,12,3,1,1,11,3,2,8,7,1,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.125,0.7272727272727273,-0.41906020758554285,-0.1473050260701268,-0.647573958420957,0
26,1146,8,3,796,4,38,2,1,6,3064,6,17,3,3,0,6,2,2,4,3,1,2,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.25,0.6666666666666666,-1.2219317055824626,0.19673407906156373,-0.017528882565758155,1
34,182,1,4,797,2,72,4,4,3,13551,2,16,3,3,0,10,2,3,4,2,1,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.25,0.4,-1.2227938426261398,0.44396859873514793,-0.2847267678987206,0
54,376,19,4,799,4,95,3,1,6,22670,9,11,3,2,2,9,4,3,5,3,1,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.2,0.5555555555555556,0.03313683846496092,2.507907810308525,-1.0258920160373544,0
27,829,8,1,800,3,84,3,4,5,24008,0,19,3,2,1,5,3,3,4,2,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.25,0.8,-1.7310125278442516,-1.3721603302941288,0.36654499132316415,0
37,571,10,1,802,4,82,3,1,3,19905,0,13,3,2,2,6,3,2,5,3,4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.8,0.8333333333333334,-0.5940635652663312,-1.4440429085211934,-0.9126860284363336,0
38,240,2,4,803,1,75,4,1,7,26085,6,12,3,4,0,17,2,3,15,7,4,12,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.26666666666666666,0.8823529411764706,2.6222880165399913,0.40535811541383193,-1.0882241674359303,0
34,121,2,4,804,3,86,2,1,5,7530,1,11,3,3,0,6,3,3,6,5,1,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.16666666666666666,1.0,-0.46462187082525075,-0.9688552327421839,-1.2721639950318164,0
35,384,8,4,805,1,72,3,4,2,20317,1,16,3,2,1,3,1,2,3,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0,1.0,-1.7984546950783267,-0.8794137694764285,-0.0286612682636669,0
30,921,1,3,806,4,38,1,3,4,24375,3,21,4,3,2,7,2,3,2,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,0.2857142857142857,-1.8814471309934115,0.44840332883528755,2.797603343710412,0
40,791,2,2,807,3,38,4,2,5,9931,1,24,4,4,1,8,2,3,8,7,3,7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.375,1.0,0.7684909593054884,-1.4660187027475267,3.08920625102827,0
34,1111,8,2,808,3,93,3,1,7,13305,5,17,3,2,1,6,1,3,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3333333333333333,0.5,-1.1983154479079576,0.8489022706751109,0.06323777820483048,0
42,570,8,3,809,2,66,3,4,10,16225,1,13,3,2,1,24,4,2,24,7,14,9,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.5833333333333334,1.0,4.899851370195942,-0.9673301733909639,-0.7418013172370534,0
23,1243,6,3,811,3,63,4,1,1,3445,1,21,4,3,2,1,2,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.0,0.0,-3.4322760338559375,0.07761176044993283,2.6739261987335037,1
24,1092,9,3,812,3,60,2,2,2,26551,1,11,3,3,3,1,4,3,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0,1.0,-2.7635467502380893,-1.3568250301469122,-1.148470753332107,0
52,1325,11,4,813,4,82,3,3,3,21821,8,20,4,2,1,9,3,3,5,2,1,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.2,0.5555555555555556,-0.5571951747880028,1.8946725759427427,2.6440550356205836,0
